# Dd[Mpc] Ddt[Mpc]
747.526866 2229.566751
728.107258 2311.743755
728.107258 2311.743755
728.433161 2310.557098
698.789693 2294.835466
698.789693 2294.835466
698.789693 2294.835466
698.789693 2294.835466
698.789693 2294.835466
686.755947 2282.240155
686.755947 2282.240155
686.755947 2282.240155
707.004917 2279.303062
696.348633 2199.703484
696.348633 2199.703484
737.507166 2344.466001
737.507166 2344.466001
708.338101 2259.638859
700.031942 2263.878049
693.610205 2207.042415
693.610205 2207.042415
741.816612 2206.566279
771.968738 2118.554944
771.968738 2118.554944
771.968738 2118.554944
668.960562 2154.788721
668.960562 2154.788721
668.960562 2154.788721
668.960562 2154.788721
668.960562 2154.788721
674.547074 2144.753344
674.547074 2144.753344
657.044294 2164.703175
684.784880 2185.612414
684.784880 2185.612414
684.784880 2185.612414
684.784880 2185.612414
684.784880 2185.612414
695.169082 2192.319981
817.407385 2240.245047
777.526180 2180.655001
777.526180 2180.655001
777.526180 2180.655001
770.442552 2177.611458
770.442552 2177.611458
770.442552 2177.611458
770.442552 2177.611458
770.442552 2177.611458
794.860087 2206.904963
784.167072 2203.059346
784.167072 2203.059346
784.167072 2203.059346
784.167072 2203.059346
784.167072 2203.059346
842.154278 2183.535908
842.154278 2183.535908
842.154278 2183.535908
842.154278 2183.535908
842.154278 2183.535908
842.154278 2183.535908
842.154278 2183.535908
842.154278 2183.535908
844.022016 2182.870704
844.022016 2182.870704
844.022016 2182.870704
848.731244 2196.054366
848.731244 2196.054366
857.500656 2192.010225
857.500656 2192.010225
857.500656 2192.010225
857.500656 2192.010225
857.500656 2192.010225
821.337815 2143.720774
859.323536 2117.881420
859.323536 2117.881420
859.323536 2117.881420
859.323536 2117.881420
859.323536 2117.881420
859.323536 2117.881420
859.323536 2117.881420
859.323536 2117.881420
856.846836 2149.975157
856.846836 2149.975157
829.649838 2129.261463
854.310050 2122.798655
853.260101 2124.873896
838.265806 2125.168300
925.353496 2080.240206
925.353496 2080.240206
923.313755 2083.635484
923.313755 2083.635484
893.011129 2091.469283
897.942845 2032.813792
897.942845 2032.813792
897.942845 2032.813792
897.942845 2032.813792
897.942845 2032.813792
897.942845 2032.813792
897.942845 2032.813792
897.942845 2032.813792
878.825147 2059.753353
933.675187 2099.725976
933.675187 2099.725976
946.136717 2073.332092
946.136717 2073.332092
946.136717 2073.332092
928.287999 2085.429058
927.307256 2075.945397
935.300304 2084.590619
935.300304 2084.590619
935.300304 2084.590619
931.977929 2073.157426
931.977929 2073.157426
931.977929 2073.157426
931.977929 2073.157426
931.977929 2073.157426
1021.981945 2054.508346
978.899687 2093.648213
978.899687 2093.648213
978.899687 2093.648213
978.899687 2093.648213
978.899687 2093.648213
978.899687 2093.648213
951.408340 2110.622145
892.621070 2063.674000
892.621070 2063.674000
892.621070 2063.674000
892.621070 2063.674000
906.629161 2048.444990
907.684766 2044.763904
914.622688 2020.219005
914.622688 2020.219005
914.622688 2020.219005
896.379022 2103.472435
1000.691476 2040.359926
1000.691476 2040.359926
962.212694 2022.134046
962.212694 2022.134046
952.922513 2043.510224
950.340135 2047.677981
871.282514 2105.907243
871.282514 2105.907243
871.282514 2105.907243
894.261089 2073.007720
870.865790 2069.353099
870.865790 2069.353099
859.809767 2059.882481
859.809767 2059.882481
864.824663 2066.547545
864.824663 2066.547545
969.526848 1978.892190
900.401194 2052.021416
900.401194 2052.021416
901.646217 2022.404124
901.646217 2022.404124
901.646217 2022.404124
901.646217 2022.404124
929.527260 2054.537363
888.032989 2004.938520
888.032989 2004.938520
888.032989 2004.938520
906.032972 1988.253289
918.753798 1968.184616
918.753798 1968.184616
918.753798 1968.184616
918.753798 1968.184616
918.753798 1968.184616
921.448940 1956.306408
923.708122 1917.367622
923.708122 1917.367622
923.708122 1917.367622
925.587948 1926.220360
925.587948 1926.220360
925.587948 1926.220360
925.587948 1926.220360
924.853013 1919.245888
924.853013 1919.245888
924.853013 1919.245888
924.302640 1911.728791
924.302640 1911.728791
951.979304 1982.924312
951.979304 1982.924312
937.100373 2005.556440
937.100373 2005.556440
945.186766 2064.017239
942.934242 2067.013512
942.934242 2067.013512
942.934242 2067.013512
942.934242 2067.013512
962.856899 2064.467814
962.856899 2064.467814
962.856899 2064.467814
962.856899 2064.467814
1004.939267 2070.374659
1004.939267 2070.374659
1022.590673 2077.806991
956.152580 2122.534359
951.675677 2120.397287
951.675677 2120.397287
946.402647 2117.821009
946.402647 2117.821009
944.029620 2119.368000
987.869061 2100.152431
987.869061 2100.152431
987.869061 2100.152431
987.869061 2100.152431
1013.073190 2099.651030
1013.073190 2099.651030
1029.903669 2093.045729
1029.903669 2093.045729
1037.846002 2088.517105
1037.846002 2088.517105
1019.719430 2101.818239
1019.719430 2101.818239
1032.809415 2057.343663
1032.809415 2057.343663
1032.809415 2057.343663
1032.809415 2057.343663
1032.809415 2057.343663
954.451373 2126.941113
954.451373 2126.941113
954.451373 2126.941113
1028.817291 2122.045971
1028.817291 2122.045971
1028.817291 2122.045971
1028.817291 2122.045971
875.388293 2186.235635
985.055715 2276.919829
957.443373 2266.540681
933.461634 2233.744197
852.547555 2165.482761
848.497098 2166.867525
848.497098 2166.867525
848.497098 2166.867525
869.705502 2179.000062
869.705502 2179.000062
869.054049 2178.199371
869.054049 2178.199371
842.173731 2101.251290
842.173731 2101.251290
835.215078 2086.878503
840.349127 2110.600649
849.107504 2106.498974
849.107504 2106.498974
849.107504 2106.498974
854.620537 2102.274478
854.620537 2102.274478
854.620537 2102.274478
834.882919 2113.279160
800.180855 2096.725349
781.177797 2121.121177
782.169142 2168.727762
782.169142 2168.727762
854.553836 2218.256608
818.021764 2158.330418
855.131666 2100.612201
853.022578 2088.311344
853.022578 2088.311344
853.022578 2088.311344
853.022578 2088.311344
852.422461 2085.916135
814.815768 2062.732123
790.786584 2073.814574
827.784163 2054.484339
827.784163 2054.484339
951.994166 1961.804928
933.342404 1983.769267
933.342404 1983.769267
938.099830 1979.346786
938.099830 1979.346786
955.178222 1951.174225
886.732009 2100.245170
886.732009 2100.245170
906.025615 2071.353309
905.832716 2108.540638
905.832716 2108.540638
905.832716 2108.540638
905.832716 2108.540638
1022.951863 2099.458110
1040.513281 1968.020909
1028.335175 2056.963874
1028.335175 2056.963874
1028.335175 2056.963874
1028.335175 2056.963874
1028.335175 2056.963874
1028.335175 2056.963874
1028.335175 2056.963874
1001.051357 2094.984556
1009.410319 2109.753890
1009.410319 2109.753890
1009.410319 2109.753890
950.104047 2119.190222
951.937371 2120.049084
951.937371 2120.049084
954.758104 2118.110571
1083.151811 2079.158927
1100.768174 2065.032470
1100.768174 2065.032470
1051.604692 2081.629716
1024.425454 2062.005621
1024.425454 2062.005621
1024.425454 2062.005621
1024.016595 2062.952853
1024.016595 2062.952853
1017.027472 2081.125530
1017.027472 2081.125530
1017.027472 2081.125530
1017.027472 2081.125530
1017.027472 2081.125530
1017.027472 2081.125530
1012.631111 2083.595389
1012.631111 2083.595389
1012.631111 2083.595389
928.524732 2154.075027
955.808683 2153.956096
955.808683 2153.956096
955.808683 2153.956096
987.192607 2151.213058
1001.752247 2149.390015
1078.176539 2093.866140
1062.126272 2111.325375
1148.386675 2087.586719
1083.730275 2151.949396
1050.930823 2127.209194
1050.930823 2127.209194
1050.930823 2127.209194
1050.930823 2127.209194
1050.930823 2127.209194
992.265535 2125.180444
1072.832321 2078.787230
1072.832321 2078.787230
1058.310558 2111.329578
1058.310558 2111.329578
1098.968885 2080.605055
1098.968885 2080.605055
1064.374020 2100.209680
1059.012674 2096.954262
1059.012674 2096.954262
1068.776722 2102.827558
1094.488247 2090.318963
1031.370833 2147.240794
938.582595 2132.601938
938.582595 2132.601938
938.582595 2132.601938
918.298576 2128.868493
917.945243 2134.034533
1019.900138 2074.088439
1019.900138 2074.088439
1019.900138 2074.088439
1019.900138 2074.088439
1019.900138 2074.088439
1043.359002 2054.430071
1043.359002 2054.430071
1043.359002 2054.430071
977.093247 2145.387081
977.093247 2145.387081
968.481001 2144.386650
954.945789 2112.177641
873.306258 2064.116160
886.283140 2056.380254
886.283140 2056.380254
886.283140 2056.380254
888.810797 2074.271056
888.810797 2074.271056
870.690377 2082.397150
876.235827 2080.962765
876.235827 2080.962765
989.733845 2013.270421
903.924003 2067.048903
903.924003 2067.048903
903.924003 2067.048903
930.645765 2048.013678
930.372807 2048.446074
930.372807 2048.446074
930.372807 2048.446074
928.425878 2056.463177
928.425878 2056.463177
897.345905 2045.240412
918.698854 2008.972269
960.050555 1979.857844
960.050555 1979.857844
960.050555 1979.857844
954.395823 2027.289308
957.843589 1998.453019
912.562574 1963.832015
912.562574 1963.832015
912.562574 1963.832015
1067.744934 2128.880689
951.162649 2187.756796
942.631657 2178.628331
907.122887 2218.689132
935.258310 2219.718459
1008.077481 2214.032339
1008.077481 2214.032339
932.027871 2131.415903
932.027871 2131.415903
932.027871 2131.415903
932.027871 2131.415903
932.027871 2131.415903
932.687653 2131.038835
930.257450 2138.591822
930.114764 2138.230955
930.114764 2138.230955
928.665022 2134.377058
930.698307 2135.328478
930.698307 2135.328478
938.739800 2154.696264
938.739800 2154.696264
902.170046 2162.730282
902.170046 2162.730282
865.727326 2150.284158
837.941614 2131.423515
847.806686 2123.598498
847.806686 2123.598498
874.949265 2154.161007
874.949265 2154.161007
874.949265 2154.161007
874.949265 2154.161007
874.949265 2154.161007
886.519943 2159.349868
887.370339 2171.830772
887.370339 2171.830772
887.370339 2171.830772
889.078663 2172.992364
889.078663 2172.992364
844.389420 2191.904229
844.389420 2191.904229
897.359080 2192.704243
910.859285 2194.354541
910.859285 2194.354541
910.859285 2194.354541
910.859285 2194.354541
910.859285 2194.354541
910.859285 2194.354541
969.118223 2203.267763
969.118223 2203.267763
969.118223 2203.267763
969.118223 2203.267763
969.118223 2203.267763
969.118223 2203.267763
969.118223 2203.267763
1020.251491 2215.941203
942.407824 2201.485763
932.465723 2197.141406
932.465723 2197.141406
932.465723 2197.141406
873.155780 2150.777519
873.155780 2150.777519
860.270401 2142.295312
860.270401 2142.295312
829.721780 2115.862041
829.721780 2115.862041
829.721780 2115.862041
824.200776 2133.886097
824.200776 2133.886097
824.200776 2133.886097
834.668696 2142.054628
834.668696 2142.054628
834.668696 2142.054628
834.668696 2142.054628
834.668696 2142.054628
783.000686 2194.263999
751.866770 2146.667321
767.408556 2154.763234
759.915507 2160.320562
758.882747 2153.146628
719.424739 2193.418242
721.632520 2203.743224
674.353611 2209.352439
674.353611 2209.352439
674.353611 2209.352439
635.534729 2228.449763
635.534729 2228.449763
641.477013 2202.700146
632.762714 2172.511090
632.762714 2172.511090
632.762714 2172.511090
632.762714 2172.511090
661.331528 2119.332060
675.925022 2095.552106
665.038332 2123.225319
665.038332 2123.225319
611.443074 2059.951591
611.443074 2059.951591
611.443074 2059.951591
611.443074 2059.951591
611.443074 2059.951591
621.612119 2070.130669
620.249399 2070.279272
620.249399 2070.279272
620.249399 2070.279272
589.940578 2012.447262
597.747904 2019.809247
597.747904 2019.809247
656.766449 2069.875202
668.337083 2085.080281
668.337083 2085.080281
673.856126 2087.453541
673.856126 2087.453541
673.856126 2087.453541
684.503221 2105.252433
642.706698 2075.712523
642.706698 2075.712523
642.706698 2075.712523
642.706698 2075.712523
668.709484 2096.247524
668.709484 2096.247524
668.709484 2096.247524
668.709484 2096.247524
674.001238 2097.608009
674.001238 2097.608009
603.675667 2034.228703
603.675667 2034.228703
603.675667 2034.228703
641.272174 2096.162187
641.272174 2096.162187
641.272174 2096.162187
635.162164 2086.695978
702.373751 2174.859479
709.350667 2205.461082
708.421058 2206.568826
708.421058 2206.568826
708.421058 2206.568826
708.421058 2206.568826
708.421058 2206.568826
708.421058 2206.568826
704.638406 2252.327507
704.638406 2252.327507
704.638406 2252.327507
666.640609 2216.623266
666.640609 2216.623266
678.492831 2216.590395
678.492831 2216.590395
678.492831 2216.590395
678.492831 2216.590395
678.492831 2216.590395
741.315088 2198.140241
721.193297 2209.772306
721.193297 2209.772306
721.193297 2209.772306
721.193297 2209.772306
721.193297 2209.772306
721.193297 2209.772306
721.193297 2209.772306
721.193297 2209.772306
721.193297 2209.772306
721.193297 2209.772306
720.379379 2201.286741
720.379379 2201.286741
720.379379 2201.286741
720.379379 2201.286741
720.379379 2201.286741
720.780259 2139.831519
664.119563 2123.231638
664.119563 2123.231638
688.068314 2135.917942
688.068314 2135.917942
765.197746 2202.893012
767.654349 2210.949606
767.987777 2207.814771
767.987777 2207.814771
767.987777 2207.814771
767.987777 2207.814771
767.987777 2207.814771
771.542184 2209.696890
854.670710 2159.671145
854.698471 2159.546494
854.698471 2159.546494
854.698471 2159.546494
854.698471 2159.546494
818.100969 2136.566019
818.100969 2136.566019
818.100969 2136.566019
831.030388 2107.639795
819.099035 2104.581865
819.099035 2104.581865
691.568940 2016.973468
691.568940 2016.973468
691.568940 2016.973468
691.568940 2016.973468
735.853876 2048.524718
735.853876 2048.524718
748.830526 2057.897959
798.642630 2098.818934
798.573953 2100.312281
798.573953 2100.312281
798.573953 2100.312281
798.573953 2100.312281
794.543477 2104.237193
794.543477 2104.237193
794.543477 2104.237193
794.543477 2104.237193
794.543477 2104.237193
766.023518 2104.577533
729.388518 2080.966891
689.034016 2045.643475
689.034016 2045.643475
683.123046 2034.630560
683.123046 2034.630560
683.123046 2034.630560
683.123046 2034.630560
683.123046 2034.630560
702.684427 2075.844110
702.684427 2075.844110
702.684427 2075.844110
727.925516 2082.818006
727.925516 2082.818006
631.706204 2060.650294
641.337926 2067.723779
641.337926 2067.723779
663.098367 2079.905358
643.408065 2062.976313
659.297182 2065.126389
672.864787 2059.993792
673.453708 2060.356042
673.453708 2060.356042
673.453708 2060.356042
720.812707 2092.346149
720.812707 2092.346149
720.812707 2092.346149
720.812707 2092.346149
720.812707 2092.346149
720.812707 2092.346149
720.812707 2092.346149
720.812707 2092.346149
760.789293 2118.491403
760.789293 2118.491403
760.789293 2118.491403
760.789293 2118.491403
737.129476 2041.875521
737.129476 2041.875521
737.129476 2041.875521
737.129476 2041.875521
737.129476 2041.875521
760.538250 2062.237024
743.779235 2058.590884
743.779235 2058.590884
754.919172 2076.838543
754.919172 2076.838543
754.919172 2076.838543
729.322519 2079.573897
729.322519 2079.573897
687.693230 2039.818485
687.693230 2039.818485
687.693230 2039.818485
713.471401 2061.212801
713.471401 2061.212801
686.123576 2032.219551
686.123576 2032.219551
736.901341 2111.107620
769.689892 2120.051179
769.689892 2120.051179
777.485434 2115.668017
761.998142 2094.694462
761.998142 2094.694462
761.998142 2094.694462
788.328510 2088.022832
781.758483 2073.641290
781.758483 2073.641290
781.758483 2073.641290
816.553883 2078.800417
830.566402 2053.415447
854.189133 2107.089457
854.189133 2107.089457
854.189133 2107.089457
854.189133 2107.089457
844.183531 2091.623299
847.865550 2097.340183
878.258644 2107.363074
878.258644 2107.363074
926.602814 2096.894472
926.602814 2096.894472
926.602814 2096.894472
865.731461 2170.384501
872.543308 2170.679951
872.543308 2170.679951
872.543308 2170.679951
872.543308 2170.679951
872.543308 2170.679951
828.975097 2156.418257
835.746254 2164.270119
835.746254 2164.270119
831.128166 2166.799330
832.825804 2168.807218
806.992096 2094.286418
806.992096 2094.286418
806.992096 2094.286418
806.992096 2094.286418
806.992096 2094.286418
787.520948 2069.885314
806.733048 2132.727400
806.733048 2132.727400
838.758859 2149.892280
756.633412 2185.437583
637.125137 2032.657818
637.125137 2032.657818
623.751748 2011.471537
623.751748 2011.471537
653.092412 2020.864939
653.092412 2020.864939
653.092412 2020.864939
676.243013 2039.145140
690.060481 2017.678125
699.091220 2032.586690
699.091220 2032.586690
699.091220 2032.586690
690.909368 2003.190830
690.909368 2003.190830
690.909368 2003.190830
685.998278 2001.146740
685.998278 2001.146740
685.998278 2001.146740
702.420655 2011.836197
702.420655 2011.836197
705.168608 2002.392005
705.168608 2002.392005
705.168608 2002.392005
705.168608 2002.392005
705.168608 2002.392005
705.780526 2002.924727
736.421695 2078.704601
730.590687 2076.142358
730.590687 2076.142358
730.590687 2076.142358
730.590687 2076.142358
730.590687 2076.142358
730.590687 2076.142358
730.590687 2076.142358
724.504834 2070.541384
761.158488 2090.779733
691.894645 2071.016494
695.292183 2071.486263
695.292183 2071.486263
695.292183 2071.486263
695.292183 2071.486263
695.292183 2071.486263
691.685826 2068.899845
692.166515 2069.061974
671.141812 2036.374626
697.811894 2048.826789
666.598746 2032.910345
679.361655 2050.075797
679.361655 2050.075797
679.361655 2050.075797
679.361655 2050.075797
660.510734 2039.097173
660.510734 2039.097173
782.621044 2079.155762
757.487959 2078.351094
757.487959 2078.351094
755.533329 2076.855635
755.533329 2076.855635
708.052069 2034.749790
708.052069 2034.749790
708.052069 2034.749790
708.052069 2034.749790
757.654985 2079.996765
757.654985 2079.996765
812.262529 2100.981721
812.262529 2100.981721
812.262529 2100.981721
802.487193 2115.729721
802.487193 2115.729721
802.487193 2115.729721
802.487193 2115.729721
804.248222 2115.500942
808.392365 2116.895452
821.914328 2119.524755
821.914328 2119.524755
823.779272 2120.276255
823.779272 2120.276255
823.779272 2120.276255
822.612151 2128.367848
830.942574 2128.806771
830.942574 2128.806771
830.942574 2128.806771
835.819054 2112.641146
828.289920 2118.533535
830.916427 2090.101209
830.916427 2090.101209
830.916427 2090.101209
830.916427 2090.101209
816.447106 2079.096238
811.631257 2073.759841
806.262802 2072.777801
756.966892 2090.596126
756.966892 2090.596126
756.966892 2090.596126
756.966892 2090.596126
802.459796 2165.223077
768.608360 2153.276832
744.792430 2134.734186
744.792430 2134.734186
744.792430 2134.734186
744.792430 2134.734186
849.057539 2137.247672
849.057539 2137.247672
849.057539 2137.247672
849.057539 2137.247672
849.057539 2137.247672
849.057539 2137.247672
849.057539 2137.247672
849.057539 2137.247672
849.381632 2147.606006
839.031844 2165.926019
839.031844 2165.926019
839.031844 2165.926019
839.031844 2165.926019
839.031844 2165.926019
839.031844 2165.926019
808.452994 2160.929105
798.698584 2157.634410
798.698584 2157.634410
798.698584 2157.634410
796.216608 2157.133985
796.216608 2157.133985
796.216608 2157.133985
801.416655 2149.390095
769.875241 2122.364103
756.348846 2096.221147
756.348846 2096.221147
756.348846 2096.221147
756.348846 2096.221147
756.348846 2096.221147
756.348846 2096.221147
757.064870 2053.472552
757.064870 2053.472552
757.064870 2053.472552
757.064870 2053.472552
757.064870 2053.472552
757.064870 2053.472552
760.054926 2061.189001
760.054926 2061.189001
760.054926 2061.189001
759.016402 2060.182371
759.016402 2060.182371
759.016402 2060.182371
759.016402 2060.182371
746.862593 2050.616365
746.862593 2050.616365
746.862593 2050.616365
756.376026 2045.008204
756.376026 2045.008204
827.597958 2093.672994
827.597958 2093.672994
827.597958 2093.672994
827.597958 2093.672994
856.885675 2088.199091
856.885675 2088.199091
878.208034 2078.140548
871.366226 2079.948204
909.486664 2046.344399
909.486664 2046.344399
909.486664 2046.344399
896.967677 2053.365512
896.967677 2053.365512
893.183308 2049.956662
893.183308 2049.956662
893.183308 2049.956662
893.183308 2049.956662
903.226825 2062.721759
957.508445 2011.808138
923.878175 2042.863817
923.878175 2042.863817
969.781565 2073.436465
969.781565 2073.436465
969.781565 2073.436465
969.781565 2073.436465
919.784893 2059.320940
836.483709 2076.990371
836.483709 2076.990371
776.504346 2031.398372
776.504346 2031.398372
775.858035 2036.470177
777.556730 1912.545409
808.133335 1987.482947
788.184353 2004.147016
788.184353 2004.147016
808.917594 1991.205095
767.058225 2013.951529
755.655973 2028.780799
757.059450 2027.637572
757.059450 2027.637572
757.059450 2027.637572
757.059450 2027.637572
766.935946 2030.441269
810.051925 1998.523547
810.051925 1998.523547
811.102497 1995.919163
860.873337 2041.931879
801.475977 1984.509655
801.475977 1984.509655
806.144764 2040.012134
838.068455 2025.488795
838.068455 2025.488795
896.979412 2069.493196
887.800543 2087.293869
887.800543 2087.293869
919.267913 2052.060546
919.267913 2052.060546
919.267913 2052.060546
857.315806 2093.706982
907.343617 2122.041784
907.343617 2122.041784
877.675870 2127.436407
877.675870 2127.436407
895.867640 2117.026859
895.867640 2117.026859
895.867640 2117.026859
895.867640 2117.026859
883.468774 2126.664808
883.468774 2126.664808
883.468774 2126.664808
883.468774 2126.664808
883.468774 2126.664808
883.468774 2126.664808
883.468774 2126.664808
965.923011 2092.851012
965.923011 2092.851012
965.923011 2092.851012
965.923011 2092.851012
944.537283 2079.727653
944.537283 2079.727653
944.537283 2079.727653
917.726208 2130.632265
917.726208 2130.632265
917.726208 2130.632265
907.050600 2163.099871
907.050600 2163.099871
911.711698 2153.232056
911.711698 2153.232056
911.711698 2153.232056
903.695620 2151.923878
916.793968 2130.750129
914.588297 2131.011794
914.588297 2131.011794
901.669152 2162.423185
918.063954 2176.027704
881.134360 2183.891322
814.320417 2134.047878
814.320417 2134.047878
775.165168 2192.027795
775.165168 2192.027795
775.165168 2192.027795
760.739765 2176.934678
753.182961 2200.534095
858.412150 2296.860867
942.049869 2448.414122
942.049869 2448.414122
832.445603 2364.444990
1012.956105 2487.301245
979.622555 2433.551543
979.622555 2433.551543
979.622555 2433.551543
980.882928 2450.256211
972.064433 2408.817491
915.010089 2268.749573
967.241876 2188.283378
1022.322894 2133.865471
1022.322894 2133.865471
983.385421 2122.580829
1040.680563 2073.279599
1009.968659 2059.512946
890.539973 2091.820768
890.539973 2091.820768
890.539973 2091.820768
934.092799 2051.741091
974.595546 2067.305664
974.595546 2067.305664
1022.217824 2084.329226
1022.217824 2084.329226
993.105734 2107.171228
967.701934 2114.506852
1037.019888 2106.635544
1027.408570 2121.687258
1027.408570 2121.687258
1027.408570 2121.687258
1027.408570 2121.687258
1027.408570 2121.687258
1027.408570 2121.687258
1027.408570 2121.687258
1027.408570 2121.687258
1027.408570 2121.687258
1036.439743 2115.320693
1036.439743 2115.320693
1027.300009 2120.000407
1027.300009 2120.000407
1027.300009 2120.000407
1027.848445 2128.636906
1027.848445 2128.636906
1027.848445 2128.636906
1027.848445 2128.636906
1027.848445 2128.636906
1027.848445 2128.636906
1027.848445 2128.636906
1027.848445 2128.636906
970.958982 2085.594463
970.958982 2085.594463
974.164892 2073.543298
995.979235 2056.549356
995.979235 2056.549356
995.979235 2056.549356
995.979235 2056.549356
995.979235 2056.549356
1003.039879 2054.882370
1003.039879 2054.882370
1003.039879 2054.882370
1003.039879 2054.882370
1011.905693 2047.511292
1011.905693 2047.511292
1011.905693 2047.511292
1011.905693 2047.511292
1011.905693 2047.511292
1011.905693 2047.511292
910.075802 2102.119461
910.075802 2102.119461
894.567012 1983.560441
894.567012 1983.560441
894.567012 1983.560441
894.567012 1983.560441
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
925.124622 1950.126031
857.086682 2063.819758
829.813916 2053.112318
840.082183 2021.290682
829.130869 2064.374312
873.979359 1965.684569
876.479969 1961.016807
856.653879 2064.331464
856.653879 2064.331464
900.706883 1995.738738
881.032566 2025.341253
881.239273 2025.057698
881.239273 2025.057698
878.948974 2029.528212
895.737481 2012.620212
895.737481 2012.620212
889.846701 2025.838477
889.846701 2025.838477
824.725877 2052.327230
832.382646 2094.075879
832.108074 2095.822593
812.851230 2090.239757
812.851230 2090.239757
825.124007 2117.810037
825.124007 2117.810037
825.124007 2117.810037
877.747431 2066.807488
924.416722 2098.305961
929.321605 2096.224585
956.528330 2069.830082
910.273339 2088.875248
910.273339 2088.875248
910.273339 2088.875248
909.317462 2089.686532
951.587356 2093.416516
951.587356 2093.416516
983.133619 2082.918470
1009.634839 1998.121430
1009.634839 1998.121430
930.584768 2065.951059
930.584768 2065.951059
930.584768 2065.951059
930.584768 2065.951059
930.584768 2065.951059
934.974371 2048.398980
934.974371 2048.398980
943.023394 2040.015691
916.722366 2064.441763
865.544543 2076.420742
781.248205 2024.913260
776.758165 2011.953332
776.758165 2011.953332
752.800028 2051.024953
778.082582 2004.943830
778.082582 2004.943830
778.082582 2004.943830
778.082582 2004.943830
778.082582 2004.943830
756.911271 2031.303014
756.911271 2031.303014
768.549167 2011.040716
799.178483 1959.880326
799.178483 1959.880326
799.178483 1959.880326
795.815545 1965.389699
795.815545 1965.389699
776.779269 1871.484113
776.779269 1871.484113
776.779269 1871.484113
776.779269 1871.484113
760.702756 1973.008971
754.320647 2003.287301
754.320647 2003.287301
754.320647 2003.287301
753.998409 2000.274644
781.033043 2025.587118
730.536826 1951.508283
730.536826 1951.508283
730.536826 1951.508283
730.536826 1951.508283
730.004575 1952.512804
730.004575 1952.512804
730.004575 1952.512804
721.090773 1928.113110
721.090773 1928.113110
735.459980 1970.412647
742.293740 1884.029853
749.895360 1909.090262
749.895360 1909.090262
749.895360 1909.090262
744.321910 2022.837676
742.735443 2054.865252
742.735443 2054.865252
699.999774 1967.608882
699.999774 1967.608882
767.662925 2012.583579
767.662925 2012.583579
767.662925 2012.583579
789.810304 1986.220541
789.808892 1986.224929
789.808892 1986.224929
773.114459 2011.348343
773.114459 2011.348343
765.799819 1996.686560
759.849578 1990.978822
759.849578 1990.978822
759.849578 1990.978822
759.849578 1990.978822
759.849578 1990.978822
759.849578 1990.978822
739.997858 1953.061125
716.421615 1909.902704
716.421615 1909.902704
716.421615 1909.902704
783.777690 1949.462595
782.901322 1949.102389
802.006483 2037.540235
725.633268 1995.639529
735.765204 2004.342621
735.765204 2004.342621
735.765204 2004.342621
735.189723 2004.228154
735.189723 2004.228154
761.585816 2055.199749
759.918288 2055.318256
652.418624 1919.141886
652.418624 1919.141886
652.422248 1912.360245
652.422248 1912.360245
652.422248 1912.360245
652.422248 1912.360245
652.422248 1912.360245
627.934377 1870.875846
627.934377 1870.875846
630.665180 1933.610320
630.665180 1933.610320
700.202632 2049.258374
682.747383 2072.866412
682.747383 2072.866412
682.747383 2072.866412
682.747383 2072.866412
682.747383 2072.866412
682.747383 2072.866412
739.102313 2110.809516
739.102313 2110.809516
739.102313 2110.809516
739.102313 2110.809516
739.102313 2110.809516
739.102313 2110.809516
824.199190 2132.754181
824.199190 2132.754181
824.199190 2132.754181
824.199190 2132.754181
899.289236 2134.371361
899.289236 2134.371361
897.183552 2129.538092
897.183552 2129.538092
899.478372 2130.635748
899.478372 2130.635748
898.773220 2129.822555
913.139444 2139.718162
920.143013 2144.266795
868.102166 2129.268941
868.102166 2129.268941
878.798548 2098.335197
853.193537 2093.897023
855.656788 2093.420181
855.656788 2093.420181
855.656788 2093.420181
843.729476 2089.274799
843.729476 2089.274799
800.175448 2080.229082
800.175448 2080.229082
772.858984 2091.569061
772.858984 2091.569061
772.858984 2091.569061
774.891066 2110.270788
774.891066 2110.270788
744.207145 2103.057299
744.207145 2103.057299
744.207145 2103.057299
744.207145 2103.057299
744.207145 2103.057299
744.207145 2103.057299
744.207145 2103.057299
744.207145 2103.057299
740.556115 2102.613185
740.556115 2102.613185
738.334306 2130.347474
738.414299 2130.214172
763.046485 2157.954482
763.046485 2157.954482
763.046485 2157.954482
754.582803 2173.990366
754.582803 2173.990366
769.955292 2176.299043
769.955292 2176.299043
769.955292 2176.299043
769.955292 2176.299043
775.792361 2204.523673
763.367265 2153.236705
763.367265 2153.236705
763.367265 2153.236705
687.707713 2028.514658
687.707713 2028.514658
687.707713 2028.514658
687.707713 2028.514658
687.573554 2036.186272
679.167415 1981.102822
680.627510 1992.700990
680.627510 1992.700990
680.627510 1992.700990
680.627510 1992.700990
